hmdPosition;hmdRotation;gazePosition;gazeRotation;focusedObjectName;leftControllerPosition;leftControllerRotation;rightControllerPosition;rightControllerRotation;hmdTransformRotation;leftControllerTransformPosition;leftControllerTransformRotation;rightControllerTransformPosition;rightControllerTransformRotation;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
(1.2, 1.7, -0.4);(0.0, -0.8, 0.0, -0.6);;;rock_25 (2);(1.3, 0.8, -0.2);(0.5, -0.8, 0.3, -0.2);(1.3, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.6);(0.0, -0.8, 0.0, -0.6);(-6.9, 0.8, -67.2);(0.5, -0.8, 0.3, -0.2);(-7.0, 1.0, -67.5);(-0.1, -0.8, 0.1, -0.6);(-7.0, 1.7, -67.4);d999d454-4de3-4f69-9e5d-dffc80b3b1de;1;1;1;08.31.2021 18:54:02.814
(1.2, 1.7, -0.4);(0.0, -0.8, 0.0, -0.5);;;rock_25 (2);(1.3, 0.8, -0.2);(0.5, -0.8, 0.3, -0.2);(1.3, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.6);(0.0, -0.8, 0.0, -0.5);(-6.9, 0.8, -67.2);(0.5, -0.8, 0.3, -0.2);(-7.0, 1.0, -67.5);(-0.1, -0.8, 0.1, -0.6);(-7.0, 1.7, -67.4);784ece85-f543-4393-a476-81a8cd4843a9;1;1;1;08.31.2021 18:54:02.847
(1.2, 1.7, -0.4);(0.0, -0.8, 0.0, -0.5);;;rock_25 (2);(1.3, 0.8, -0.2);(0.5, -0.8, 0.3, -0.2);(1.2, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.6);(0.0, -0.8, 0.0, -0.5);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.3, -0.2);(-7.0, 1.0, -67.5);(-0.1, -0.8, 0.1, -0.6);(-7.0, 1.7, -67.4);fdc35b6d-a064-46f4-8b07-e2d7919934c6;1;1;1;08.31.2021 18:54:02.880
(1.2, 1.7, -0.4);(0.0, -0.9, 0.0, -0.5);;;rock_25 (2);(1.3, 0.8, -0.2);(0.5, -0.8, 0.3, -0.2);(1.2, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.6);(0.0, -0.9, 0.0, -0.5);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.3, -0.2);(-7.0, 1.0, -67.5);(-0.1, -0.8, 0.1, -0.6);(-7.0, 1.7, -67.4);b117b3d0-b698-4e4f-8796-eaf77f1d18df;1;1;1;08.31.2021 18:54:02.913
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.5);;;rock_25 (2);(1.3, 0.8, -0.2);(0.5, -0.8, 0.3, -0.2);(1.2, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.6);(0.0, -0.9, 0.1, -0.5);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.3, -0.2);(-7.0, 1.0, -67.5);(-0.1, -0.8, 0.1, -0.6);(-7.0, 1.7, -67.4);59f29ac8-d93e-40f0-abfb-6c8dded2a179;1;1;1;08.31.2021 18:54:02.946
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.5);;;Ground_small_75x75;(1.3, 0.8, -0.2);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.6);(0.0, -0.9, 0.1, -0.5);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.0, 1.0, -67.6);(-0.1, -0.8, 0.1, -0.6);(-7.0, 1.7, -67.4);3ca98831-4bf6-4c5c-a396-2511a3457ef4;1;1;1;08.31.2021 18:54:02.981
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.5);;;Ground_small_75x75;(1.3, 0.8, -0.2);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.5);(0.0, -0.9, 0.1, -0.5);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.0, 1.0, -67.6);(-0.1, -0.8, 0.1, -0.5);(-7.0, 1.7, -67.4);e20a6d1f-a55d-4f7a-801a-af29e13214e2;1;1;1;08.31.2021 18:54:03.014
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.5);;;Ground_small_75x75;(1.3, 0.8, -0.2);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.5);(-0.1, -0.8, 0.1, -0.5);(0.0, -0.9, 0.1, -0.5);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.0, 1.0, -67.6);(-0.1, -0.8, 0.1, -0.5);(-7.1, 1.7, -67.4);7eca5b20-07f7-4a47-a486-aad43e446fa8;1;1;1;08.31.2021 18:54:03.047
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.2);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.5);(-0.1, -0.9, 0.1, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.0, 1.0, -67.6);(-0.1, -0.9, 0.1, -0.5);(-7.1, 1.7, -67.4);f9cc2264-495f-40bd-a8fc-3d87df79d5bb;1;1;1;08.31.2021 18:54:03.080
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.6);(-0.1, -0.9, 0.1, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.0, 1.0, -67.6);(-0.1, -0.9, 0.1, -0.5);(-7.1, 1.7, -67.4);42c01747-a1db-4800-9ce0-79fb96b3fdca;1;1;1;08.31.2021 18:54:03.114
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.1, 1.0, -67.6);(-0.1, -0.9, 0.2, -0.5);(-7.1, 1.7, -67.4);181b94b5-1d32-48de-8cc9-ece2df9f7060;1;1;1;08.31.2021 18:54:03.159
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.1, 1.0, -67.6);(-0.1, -0.9, 0.2, -0.5);(-7.1, 1.7, -67.5);e657b9ac-aed9-416b-8876-fe5d068f8d9e;1;1;1;08.31.2021 18:54:03.194
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.6);(-0.1, -0.8, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.1, 1.0, -67.6);(-0.1, -0.8, 0.2, -0.5);(-7.1, 1.7, -67.5);a8f1624c-b8df-4bd3-8696-53548e4dbc84;1;1;1;08.31.2021 18:54:03.237
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.6);(-0.2, -0.8, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.1, 1.0, -67.6);(-0.2, -0.8, 0.2, -0.5);(-7.1, 1.7, -67.5);0535a6cd-32a6-4fad-9d28-fdddc3f619f4;1;1;1;08.31.2021 18:54:03.270
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.2, 1.0, -0.6);(-0.2, -0.8, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.1, 1.0, -67.6);(-0.2, -0.8, 0.2, -0.5);(-7.1, 1.7, -67.5);80be8c3b-d45e-43c3-9d33-765541216a61;1;1;1;08.31.2021 18:54:03.303
(1.1, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.8, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-6.9, 0.8, -67.3);(0.5, -0.8, 0.2, -0.1);(-7.1, 1.0, -67.6);(-0.1, -0.8, 0.2, -0.5);(-7.1, 1.7, -67.5);7efcfdb7-54c8-4450-91f5-e281b273f192;1;1;1;08.31.2021 18:54:03.336
(1.1, 1.7, -0.4);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.8, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-3.2, 0.8, -69.5);(0.5, -0.8, 0.2, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.8, 0.2, -0.5);(-3.4, 1.7, -69.7);a7ee12e6-6a7b-4e93-bf81-c851f6572997;1;1;1;08.31.2021 18:54:03.370
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.8, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-3.2, 0.8, -69.5);(0.5, -0.8, 0.2, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.8, 0.2, -0.5);(-3.4, 1.7, -69.7);ba6fce45-d33b-43c2-bff1-43d7f86342d5;1;1;1;08.31.2021 18:54:03.403
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, -0.4);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.8, 0.2, -0.5);(0.0, -0.9, 0.1, -0.4);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.2, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.8, 0.2, -0.5);(-3.4, 1.7, -69.7);2713b0fa-4d9e-4e38-b433-e0029804f6cb;1;1;1;08.31.2021 18:54:03.437
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, -0.3);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.5);(0.0, -0.9, 0.1, -0.3);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.2, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.5);(-3.4, 1.7, -69.7);69628336-a19e-45bb-bb34-a62618ed8452;1;1;1;08.31.2021 18:54:03.481
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, -0.3);;;Ground_small_75x75;(1.3, 0.8, -0.3);(0.5, -0.8, 0.2, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.5);(0.0, -0.9, 0.1, -0.3);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.2, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.5);(-3.4, 1.7, -69.7);0338e0d0-37a7-4290-932f-e691ab10c5e8;1;1;1;08.31.2021 18:54:03.526
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, -0.3);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.2, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.4);(0.0, -0.9, 0.1, -0.3);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.2, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.4);(-3.4, 1.7, -69.7);b4a4252d-1188-48e8-8547-a23d16b66beb;1;1;1;08.31.2021 18:54:03.568
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.3);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.4);(0.0, -1.0, 0.1, -0.3);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.4);(-3.4, 1.7, -69.7);39d6a2e6-a773-4c27-96c8-baba125e2013;1;1;1;08.31.2021 18:54:03.602
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.3);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.3);(0.0, -1.0, 0.1, -0.3);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.3);(-3.4, 1.7, -69.7);2c3a3c58-4906-4094-bf9f-6daba6322fe3;1;1;1;08.31.2021 18:54:03.636
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.2);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.3);(0.0, -1.0, 0.1, -0.2);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.3);(-3.4, 1.7, -69.7);c2b589a5-9be8-44fc-884c-a29ba7b2ae1e;1;1;1;08.31.2021 18:54:03.669
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.2);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, -0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.3);(0.0, -1.0, 0.1, -0.2);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, -0.1);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.3);(-3.4, 1.7, -69.7);79f37744-2327-4334-82e5-b4fa077ae691;1;1;1;08.31.2021 18:54:03.702
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.2);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.0);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.3);(0.0, -1.0, 0.1, -0.2);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, 0.0);(-3.4, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.3);(-3.4, 1.7, -69.7);36ae8f73-8136-4db8-8c9b-046a3f6b5346;1;1;1;08.31.2021 18:54:03.735
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.2);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.0);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.3);(0.0, -1.0, 0.1, -0.2);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, 0.0);(-3.5, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.3);(-3.4, 1.7, -69.7);8d48a8f6-8a43-413e-9219-cb8e4cd75bd3;1;1;1;08.31.2021 18:54:03.782
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.2);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.0);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.2);(0.0, -1.0, 0.1, -0.2);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, 0.0);(-3.5, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.2);(-3.4, 1.7, -69.7);3ec13e54-ab7e-4ed5-abff-d6310828ae28;1;1;1;08.31.2021 18:54:03.824
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.1);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.2);(0.0, -1.0, 0.1, -0.1);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, 0.1);(-3.5, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.2);(-3.4, 1.7, -69.7);076f998a-482e-41f8-82dc-2ce79cbdf857;1;1;1;08.31.2021 18:54:03.857
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.1);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.2);(0.0, -1.0, 0.1, -0.1);(-3.2, 0.8, -69.6);(0.5, -0.8, 0.1, 0.1);(-3.5, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.2);(-3.4, 1.7, -69.7);d9c16d0a-1d22-49ee-8d52-5425d6c5cc46;1;1;1;08.31.2021 18:54:03.890
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.1);;;Ground_small_75x75;(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.2);(0.0, -1.0, 0.1, -0.1);(-3.2, 0.8, -69.7);(0.5, -0.8, 0.1, 0.1);(-3.5, 1.0, -69.8);(-0.1, -0.9, 0.2, -0.2);(-3.4, 1.7, -69.7);9ca5de75-f08f-4969-aa91-538e805345a4;1;1;1;08.31.2021 18:54:03.925
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.1);;;rock_25 (1);(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.1);(1.1, 1.0, -0.6);(-0.1, -0.9, 0.2, -0.2);(0.0, -1.0, 0.1, -0.1);(-1.1, 0.8, -74.0);(0.5, -0.8, 0.1, 0.1);(-1.4, 1.0, -74.2);(-0.1, -0.9, 0.2, -0.2);(-1.3, 1.7, -74.1);cab72c3a-9a5d-4212-a235-0ea32e78a158;1;1;1;08.31.2021 18:54:03.957
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, -0.1);;;rock_25 (1);(1.3, 0.8, -0.4);(0.5, -0.8, 0.1, 0.1);(1.1, 1.0, -0.6);(-0.1, -1.0, 0.2, -0.2);(0.0, -1.0, 0.1, -0.1);(-1.1, 0.8, -74.0);(0.5, -0.8, 0.1, 0.1);(-1.4, 1.0, -74.2);(-0.1, -1.0, 0.2, -0.2);(-1.3, 1.7, -74.1);0697a79d-074a-4a7e-a9c4-9846516b61dd;1;1;1;08.31.2021 18:54:04.002
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.0);;;rock_25 (1);(1.3, 0.8, -0.5);(0.5, -0.8, 0.1, 0.2);(1.1, 1.0, -0.6);(0.0, -1.0, 0.2, -0.2);(0.0, -1.0, 0.1, 0.0);(-1.1, 0.8, -74.0);(0.5, -0.8, 0.1, 0.2);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, -0.2);(-1.3, 1.7, -74.1);d17a2c66-9db0-44ed-8606-684ea660de14;1;1;1;08.31.2021 18:54:04.035
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.0);;;rock_25 (1);(1.3, 0.8, -0.5);(0.5, -0.8, 0.1, 0.2);(1.1, 1.0, -0.6);(0.0, -1.0, 0.2, -0.2);(0.0, -1.0, 0.1, 0.0);(-1.1, 0.8, -74.0);(0.5, -0.8, 0.1, 0.2);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, -0.2);(-1.3, 1.7, -74.1);8372c809-35a0-406d-bab6-6b4028bcef49;1;1;1;08.31.2021 18:54:04.068
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.0);;;rock_25 (1);(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.2);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, -0.1);(0.0, -1.0, 0.1, 0.0);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.2);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, -0.1);(-1.3, 1.7, -74.1);96eac341-72e6-4bd1-aa5d-71f947e75940;1;1;1;08.31.2021 18:54:04.101
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.0);;;Ground_small_75x75;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.2);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, -0.1);(0.0, -1.0, 0.1, 0.0);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.2);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, -0.1);(-1.3, 1.7, -74.1);ffc984a0-2e28-4971-9d0f-efdaebca8045;1;1;1;08.31.2021 18:54:04.135
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.1);;;Ground_small_75x75;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.2);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, 0.0);(0.0, -1.0, 0.1, 0.1);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.2);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, 0.0);(-1.3, 1.7, -74.1);5e9cc2a0-5903-455d-b501-d99d0c71f4a1;1;1;1;08.31.2021 18:54:04.168
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.1);;;Ground_small_75x75;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.2);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, 0.0);(0.0, -1.0, 0.1, 0.1);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.2);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, 0.0);(-1.3, 1.7, -74.1);d43a8f1b-8bcd-499e-be95-1dbbc5be9d70;1;1;1;08.31.2021 18:54:04.202
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.2);;;Ground_small_75x75;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.3);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, 0.1);(0.0, -1.0, 0.1, 0.2);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.3);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, 0.1);(-1.3, 1.7, -74.1);a5e0e318-7c80-4ee4-82ad-cf7d890fc456;1;1;1;08.31.2021 18:54:04.236
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.2);;;tree_12;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.3);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, 0.1);(0.0, -1.0, 0.1, 0.2);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.3);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, 0.1);(-1.3, 1.7, -74.1);4592ff4e-b8ca-4cc9-b971-2e612207f8cf;1;1;1;08.31.2021 18:54:04.269
(1.1, 1.7, -0.5);(-0.1, -1.0, 0.1, 0.2);;;Ground_small_75x75;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.3);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, 0.2);(-0.1, -1.0, 0.1, 0.2);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.3);(-1.4, 1.0, -74.2);(0.0, -1.0, 0.2, 0.2);(-1.3, 1.7, -74.1);6a1ba383-a9cc-4d84-b5af-9664cf743bfc;1;1;1;08.31.2021 18:54:04.302
(1.1, 1.7, -0.5);(-0.1, -1.0, 0.1, 0.3);;;Ground_small_75x75;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.3);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, 0.2);(-0.1, -1.0, 0.1, 0.3);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.3);(-1.5, 1.0, -74.1);(0.0, -1.0, 0.2, 0.2);(-1.3, 1.7, -74.1);11f38d25-96c7-4bbd-be58-c0ed0e966d4f;1;1;1;08.31.2021 18:54:04.336
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.3);;;Ground_small_75x75;(1.3, 0.8, -0.5);(0.5, -0.8, 0.0, 0.3);(1.0, 1.0, -0.6);(0.0, -1.0, 0.2, 0.3);(0.0, -1.0, 0.1, 0.3);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.3);(-1.5, 1.0, -74.1);(0.0, -1.0, 0.2, 0.3);(-1.3, 1.7, -74.1);85a9fa59-9692-450a-aef6-b9dc110991aa;1;1;1;08.31.2021 18:54:04.369
(1.1, 1.7, -0.5);(0.0, -1.0, 0.1, 0.3);;;Ground_small_75x75;(1.3, 0.8, -0.6);(0.5, -0.8, 0.0, 0.3);(1.0, 1.0, -0.6);(0.0, -0.9, 0.2, 0.3);(0.0, -1.0, 0.1, 0.3);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.3);(-1.5, 1.0, -74.1);(0.0, -0.9, 0.2, 0.3);(-1.3, 1.7, -74.1);07d940d1-97cf-4577-9c49-98545ca5445e;1;1;1;08.31.2021 18:54:04.403
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, 0.3);;;Ground_small_75x75;(1.3, 0.8, -0.6);(0.5, -0.8, 0.0, 0.4);(0.9, 1.0, -0.5);(0.0, -0.9, 0.1, 0.3);(0.0, -0.9, 0.1, 0.3);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.4);(-1.5, 1.0, -74.1);(0.0, -0.9, 0.1, 0.3);(-1.3, 1.7, -74.1);0984842b-6f7a-4e73-89ec-22180a04e8e8;1;1;1;08.31.2021 18:54:04.436
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, 0.3);;;Ground_small_75x75;(1.3, 0.8, -0.6);(0.5, -0.8, 0.0, 0.4);(0.9, 1.0, -0.5);(0.0, -0.9, 0.1, 0.3);(0.0, -0.9, 0.1, 0.3);(-1.1, 0.8, -74.1);(0.5, -0.8, 0.0, 0.4);(-1.5, 1.0, -74.1);(0.0, -0.9, 0.1, 0.3);(-1.3, 1.7, -74.1);e2943539-160c-44ef-a823-f590b98e007c;1;1;1;08.31.2021 18:54:04.469
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, 0.3);;;Ground_small_75x75;(1.3, 0.8, -0.6);(0.5, -0.8, -0.1, 0.4);(0.9, 1.0, -0.5);(0.1, -0.9, 0.1, 0.4);(0.0, -0.9, 0.1, 0.3);(-1.1, 0.8, -74.2);(0.5, -0.8, -0.1, 0.4);(-1.5, 1.0, -74.1);(0.1, -0.9, 0.1, 0.4);(-1.3, 1.7, -74.1);7e209408-e2f7-4f49-9b57-977646cbe2c9;1;1;1;08.31.2021 18:54:04.503
(1.1, 1.7, -0.5);(0.0, -0.9, 0.1, 0.4);;;Ground_small_75x75;(1.3, 0.8, -0.6);(0.5, -0.8, -0.1, 0.4);(0.9, 1.0, -0.5);(0.1, -0.9, 0.1, 0.4);(0.0, -0.9, 0.1, 0.4);(-1.1, 0.8, -74.2);(0.5, -0.8, -0.1, 0.4);(-1.5, 1.0, -74.1);(0.1, -0.9, 0.1, 0.4);(-1.3, 1.7, -74.1);70da69d1-2990-494d-8233-b2f31cfc5ad1;1;1;1;08.31.2021 18:54:04.535
