transformId;rotation;scale;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c1c41ab5-435a-43b7-83f2-4e6dc62006b9;2;4;4;08.31.2021 19:05:08.532
Sheep;(0.0, -0.9, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0aa06ca2-b88b-4506-91a2-bf31d717f9fa;2;4;4;08.31.2021 19:05:08.577
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);474264e9-e4ec-4e87-9b8f-e2c31a72162c;2;4;4;08.31.2021 19:05:08.610
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1954d178-e97f-46f0-bb5f-27392f24e1cd;2;4;4;08.31.2021 19:05:08.654
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a3001cc2-ce61-4b26-9b01-9350738090d8;2;4;4;08.31.2021 19:05:08.688
Sheep;(0.0, -0.5, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);84095f86-fe75-4c93-8701-f963e0de9043;2;4;4;08.31.2021 19:05:08.731
Sheep;(0.0, -0.3, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3402e509-a42a-4cc6-84b5-e7a51b8078fe;2;4;4;08.31.2021 19:05:08.764
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);d16e16d8-8303-4fe1-ab86-ba521539d771;2;4;4;08.31.2021 19:05:08.798
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);fb81c8a1-5e3d-4c49-b508-96da93077494;2;4;4;08.31.2021 19:05:08.833
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1b9ccb84-4038-4156-a6ed-c36ca1faa0c5;2;4;4;08.31.2021 19:05:08.876
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a1276739-f9cd-437d-ac94-dc3d5bfa504f;2;4;4;08.31.2021 19:05:08.911
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);46b75243-83f6-43bc-a0e8-fac27cc46141;2;4;4;08.31.2021 19:05:08.955
Sheep;(0.0, -0.3, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);52204d99-62f9-464c-8996-7b03972bb92e;2;4;4;08.31.2021 19:05:08.988
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b5ce0a9e-49b5-44d6-89c9-885219fe33eb;2;4;4;08.31.2021 19:05:09.021
Sheep;(0.0, -0.7, 0.0, -0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ad3348c2-3be1-4043-a22d-e60c275b620f;2;4;4;08.31.2021 19:05:09.063
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ed3b2d29-4cc2-4339-8d1b-401aaa1b1e35;2;4;4;08.31.2021 19:05:09.097
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);03e76b23-8d5b-43bd-9040-adf43cd989d4;2;4;4;08.31.2021 19:05:09.129
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9610f7b3-afda-4a39-b298-d298bfda8091;2;4;4;08.31.2021 19:05:09.162
Sheep;(0.0, -1.0, 0.0, -0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);59622cb1-89fb-48a0-b4ba-9916a5a717d9;2;4;4;08.31.2021 19:05:09.196
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);26ab1675-e3e9-4177-a2c1-ace03ddb1e15;2;4;4;08.31.2021 19:05:09.229
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1e1c5284-6b9c-4969-9b64-43c38d57d1d3;2;4;4;08.31.2021 19:05:09.263
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7143769c-d0c9-415c-a518-bc1a13ff18d6;2;4;4;08.31.2021 19:05:09.296
Sheep;(0.0, -0.9, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c566f175-dc29-4412-a464-6a8724d81b9d;2;4;4;08.31.2021 19:05:09.330
Sheep;(0.0, -0.9, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);bf60f5d5-5f73-4ae5-be74-35b388fac53c;2;4;4;08.31.2021 19:05:09.364
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);bf9eb56f-2f6a-4c1d-aebb-f2b2403713ff;2;4;4;08.31.2021 19:05:09.397
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);2dbc59a8-8a1b-471c-97e1-709e2d0d82e9;2;4;4;08.31.2021 19:05:09.431
Sheep;(0.0, -0.5, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e610082d-7b6f-44fa-98bb-10c43881b6d7;2;4;4;08.31.2021 19:05:09.473
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);bef6c505-1551-4a63-85e5-d3c7b79525b2;2;4;4;08.31.2021 19:05:09.506
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9e227a2b-42d3-4973-a19f-91f8b9720a53;2;4;4;08.31.2021 19:05:09.540
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7506399c-661d-4c91-ad81-ed4a5c36c07c;2;4;4;08.31.2021 19:05:09.573
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e04ce84d-0e25-4f76-9bc0-3b66257d40ba;2;4;4;08.31.2021 19:05:09.606
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b1d774db-40c2-49f6-8e63-0504c34d6b64;2;4;4;08.31.2021 19:05:09.639
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);8f99daac-e2d3-4c28-af4b-eb674e35294a;2;4;4;08.31.2021 19:05:09.672
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b8f94b33-a627-4393-b521-e4d24bf3dac9;2;4;4;08.31.2021 19:05:09.705
Sheep;(0.0, -0.3, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);6ccb8d64-5487-4b28-9d6a-39578e180f8f;2;4;4;08.31.2021 19:05:09.738
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);d6262c63-4146-4a5f-a2ec-05cbd65ab890;2;4;4;08.31.2021 19:05:09.773
Sheep;(0.0, -0.6, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);71d4571f-8701-4a90-8759-4990dbe03acb;2;4;4;08.31.2021 19:05:09.806
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);79aa0274-5a0a-4e64-bbe3-5bb8b5059f12;2;4;4;08.31.2021 19:05:09.840
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f1f2188c-a158-4419-8853-15e21d837fc9;2;4;4;08.31.2021 19:05:09.873
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);25b23aff-d660-4f95-8be2-3da122ce749f;2;4;4;08.31.2021 19:05:09.907
Sheep;(0.0, -1.0, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b71a3951-17ad-4a36-9e72-347a9d3f6373;2;4;4;08.31.2021 19:05:09.940
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);006a6f05-11a0-4170-be5e-790adac8e702;2;4;4;08.31.2021 19:05:09.973
Sheep;(0.0, -1.0, 0.0, 0.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);d06e1609-f716-4ac3-b6b5-178822bb3d83;2;4;4;08.31.2021 19:05:10.006
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);6676aef7-bee5-48d3-ba93-806bbf4f0180;2;4;4;08.31.2021 19:05:10.039
Sheep;(0.0, -1.0, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0a113d27-ce09-40d5-bfc1-0e52b0dca7a9;2;4;4;08.31.2021 19:05:10.073
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);cf737b53-fcc5-4e24-a496-659d49d38d5c;2;4;4;08.31.2021 19:05:10.106
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a7f64f11-5b02-4c19-986b-d8a669d793f9;2;4;4;08.31.2021 19:05:10.139
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);5170551a-6ffa-4e7a-bc3f-fa77078f81c4;2;4;4;08.31.2021 19:05:10.173
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e6391945-dc36-485b-9013-ab8a123be377;2;4;4;08.31.2021 19:05:10.208
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);bef789a8-de70-474e-bbad-00d5ac029c0a;2;4;4;08.31.2021 19:05:10.253
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);74ce4c32-4d57-4cff-a88e-f84f1279b988;2;4;4;08.31.2021 19:05:10.295
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4ded1d31-43c6-4aa3-9154-067f8b67d2d9;2;4;4;08.31.2021 19:05:10.329
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);02a62931-0681-49dc-bcaf-c08198a494b9;2;4;4;08.31.2021 19:05:10.362
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);6369a1fd-b316-4e90-b1c5-c10daeb86b21;2;4;4;08.31.2021 19:05:10.396
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c87addc4-e465-43a9-9aa3-ce57004fa460;2;4;4;08.31.2021 19:05:10.429
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4be68367-c962-400c-9205-0f482f3a5655;2;4;4;08.31.2021 19:05:10.463
Sheep;(0.0, -0.4, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);cd424a1d-ace0-4179-900a-7b8631c9cd2d;2;4;4;08.31.2021 19:05:10.508
Sheep;(0.0, -0.6, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);6467d60f-43c8-44d4-87fb-a1c8394c99ad;2;4;4;08.31.2021 19:05:10.552
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ba8f5a9c-279f-4be9-a87e-ed3480c4c67e;2;4;4;08.31.2021 19:05:10.596
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c4e9fb33-420e-49ea-879b-93b4f113101e;2;4;4;08.31.2021 19:05:10.630
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);386344d9-9e6b-40ec-b29b-2ac1dd436190;2;4;4;08.31.2021 19:05:10.662
Sheep;(0.0, -1.0, 0.0, -0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3eae9474-709e-49f8-adab-d0aef9ace995;2;4;4;08.31.2021 19:05:10.695
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);55713470-e185-40ba-a4fe-fc4f1cc9210f;2;4;4;08.31.2021 19:05:10.729
Sheep;(0.0, -1.0, 0.0, 0.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);aad2cb9b-210a-42b0-b842-ecc5c1914eca;2;4;4;08.31.2021 19:05:10.761
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1a9d0b0e-9e7b-4862-9810-927b1d304721;2;4;4;08.31.2021 19:05:10.795
Sheep;(0.0, -0.9, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);399c9e3e-9c84-4e67-9707-07fddd946db9;2;4;4;08.31.2021 19:05:10.828
Sheep;(0.0, -0.9, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);42bffb45-6bc9-4ef4-8113-5bf3be385bf3;2;4;4;08.31.2021 19:05:10.861
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0fae210c-6549-47f1-af7d-b55643a9e686;2;4;4;08.31.2021 19:05:10.896
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);de2ecec6-486c-4847-b4a7-d39cf99cdef1;2;4;4;08.31.2021 19:05:10.929
Sheep;(0.0, -0.5, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);5991fb19-8b35-46d7-a529-e52aac298c2a;2;4;4;08.31.2021 19:05:10.973
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f64d7661-12cb-45e3-8fbb-79289630e6c0;2;4;4;08.31.2021 19:05:11.006
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3f826491-6af3-4f6f-b296-556dd479aaba;2;4;4;08.31.2021 19:05:11.040
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);bf005796-5710-481b-b481-b4205eb4e373;2;4;4;08.31.2021 19:05:11.074
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a74adcaf-079d-4efc-b7b2-7d69ddfcbc03;2;4;4;08.31.2021 19:05:11.117
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);15794972-7648-4f0f-8600-847b740aac7d;2;4;4;08.31.2021 19:05:11.150
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1c52f128-2060-4a09-92e4-5a4b87a7a5ce;2;4;4;08.31.2021 19:05:11.184
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f59d5a49-a5b8-4a6e-b8bf-f4342d540c42;2;4;4;08.31.2021 19:05:11.217
Sheep;(0.0, -0.4, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);2d358d2f-3c20-41a3-bd49-e297d5dda91d;2;4;4;08.31.2021 19:05:11.250
Sheep;(0.0, -0.6, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);aad0d8a1-cb27-4d5c-b40e-2dd943bc14cf;2;4;4;08.31.2021 19:05:11.295
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);570d11e0-7d3f-495b-9021-02e47b365b05;2;4;4;08.31.2021 19:05:11.338
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);812db83d-1afd-452f-8879-15cddc4edcde;2;4;4;08.31.2021 19:05:11.372
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f684a6a1-4eda-4d03-9d7e-a7ec1a493378;2;4;4;08.31.2021 19:05:11.405
Sheep;(0.0, -1.0, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0fb67273-03c0-4a02-8631-831ca5839777;2;4;4;08.31.2021 19:05:11.438
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);cac771cb-a8b2-4891-b760-6c8aee617bee;2;4;4;08.31.2021 19:05:11.473
Sheep;(0.0, -1.0, 0.0, 0.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4e79ed53-f53f-49a9-9936-0faeb32d8818;2;4;4;08.31.2021 19:05:11.507
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);79eed18c-b311-4cb4-a052-cdc9f6968286;2;4;4;08.31.2021 19:05:11.540
Sheep;(0.0, -1.0, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);78221ce9-502d-4a9d-89ee-58cc0310abbc;2;4;4;08.31.2021 19:05:11.575
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a970ce23-939f-4025-867e-840957ac7555;2;4;4;08.31.2021 19:05:11.609
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0c32b853-f625-45a7-9289-12cb3181573f;2;4;4;08.31.2021 19:05:11.642
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);5b29b437-79a7-466c-b9eb-dd973bc16cc6;2;4;4;08.31.2021 19:05:11.676
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7ec5e11b-6a6f-4b76-83f4-dcd2ee079119;2;4;4;08.31.2021 19:05:11.709
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);22521834-a3c2-40dc-bea7-34f256fcbc8d;2;4;4;08.31.2021 19:05:11.742
Sheep;(0.0, -0.3, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b42088fd-0383-4ad4-bbdb-7d53d7f9f3a4;2;4;4;08.31.2021 19:05:11.778
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b03023a9-43f3-4843-ba1b-3b98a53f8a2b;2;4;4;08.31.2021 19:05:11.820
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);354b1bd5-9856-435f-9ecb-8167591e50f0;2;4;4;08.31.2021 19:05:11.854
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a1c70849-2a5e-4bc0-badf-18ffcb52ce4e;2;4;4;08.31.2021 19:05:11.887
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);41f982a7-7f7e-4a13-8903-dc3b34e7c3bf;2;4;4;08.31.2021 19:05:11.920
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9c94600b-e6e0-4c03-8a58-cbc49efcf4ee;2;4;4;08.31.2021 19:05:11.953
Sheep;(0.0, -0.3, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9bc318a6-c273-417b-b546-6af650713711;2;4;4;08.31.2021 19:05:11.987
Sheep;(0.0, -0.5, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);5fa1f82a-6cf4-4f8c-be4a-319b14ab0cee;2;4;4;08.31.2021 19:05:12.031
Sheep;(0.0, -0.7, 0.0, -0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0ee2f99e-5d1d-48e0-81da-1dd68da04452;2;4;4;08.31.2021 19:05:12.064
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);be2a38b6-2ea2-4177-acac-81c9b2d4f8fa;2;4;4;08.31.2021 19:05:12.098
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);cd568022-e98f-4364-8b50-f0200e2a96ac;2;4;4;08.31.2021 19:05:12.139
Sheep;(0.0, -0.9, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0cacad73-72e7-4b55-803b-e8ecc41f9072;2;4;4;08.31.2021 19:05:12.172
Sheep;(0.0, -1.0, 0.0, -0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);92862a7d-64d7-4601-965a-57fb34252766;2;4;4;08.31.2021 19:05:12.205
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b73cf397-0074-4453-8872-900052adc755;2;4;4;08.31.2021 19:05:12.239
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7a9c2563-3e5e-4015-af35-1f4794b2e713;2;4;4;08.31.2021 19:05:12.272
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);bcaa93fc-8989-4afc-9cd4-8c6d12e8b65f;2;4;4;08.31.2021 19:05:12.305
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ede48450-59d5-4038-aa26-252bf86b3143;2;4;4;08.31.2021 19:05:12.339
Sheep;(0.0, -0.9, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);db4ec5fb-9ecd-4990-a063-6efe92cf614f;2;4;4;08.31.2021 19:05:12.373
Sheep;(0.0, -0.8, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);d29f59d2-9e9c-4b3f-a4a5-34bc69078186;2;4;4;08.31.2021 19:05:12.417
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c06d0b45-00cc-4e2e-818f-b055eab1240d;2;4;4;08.31.2021 19:05:12.454
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f2baddf4-31a6-49f8-88b3-cfab44c174c2;2;4;4;08.31.2021 19:05:12.495
Sheep;(0.0, -0.3, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c92e07b8-8c9a-4bd6-8627-320c8fc3945c;2;4;4;08.31.2021 19:05:12.529
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);05b16725-c8c1-443a-9aa5-0d5d09f4dd76;2;4;4;08.31.2021 19:05:12.562
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3b04f13a-139f-4e85-bc13-6e310016d6cd;2;4;4;08.31.2021 19:05:12.595
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e6bc0cf0-c2db-479b-ab40-43a0362e1336;2;4;4;08.31.2021 19:05:12.628
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);da953f9b-4b26-4a61-a16f-82094c54dc04;2;4;4;08.31.2021 19:05:12.661
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0ab46a99-3e67-4932-ba22-bb5615088cf2;2;4;4;08.31.2021 19:05:12.695
Sheep;(0.0, -0.3, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);84df44ce-f2e9-4b50-8796-eaa6da971162;2;4;4;08.31.2021 19:05:12.729
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);5cca90dc-8087-4b25-ac04-808d704cf39b;2;4;4;08.31.2021 19:05:12.773
Sheep;(0.0, -0.7, 0.0, -0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9c76a97d-9019-48bf-a639-2945d6d6bcc0;2;4;4;08.31.2021 19:05:12.817
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);366954bf-4f2b-4639-ab07-05ab75f21c8c;2;4;4;08.31.2021 19:05:12.851
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1022a920-86f6-41c7-8b21-3c7c2e48ad1b;2;4;4;08.31.2021 19:05:12.885
Sheep;(0.0, -0.9, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ff08003c-241b-430f-8321-93e29570cb1a;2;4;4;08.31.2021 19:05:12.918
Sheep;(0.0, -1.0, 0.0, -0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a8f21ac1-945f-49cd-8feb-4bddfa14932e;2;4;4;08.31.2021 19:05:12.950
Sheep;(0.0, -1.0, 0.0, 0.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);42ecdfee-f40f-4020-bf1e-c495bbff9c11;2;4;4;08.31.2021 19:05:12.995
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);5068421d-a224-4c5b-8914-04b70f433472;2;4;4;08.31.2021 19:05:13.028
Sheep;(0.0, -1.0, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a857d6e3-d5af-4297-a33e-595993b2a14e;2;4;4;08.31.2021 19:05:13.061
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9244b03e-918c-429e-aa2c-669851ff46aa;2;4;4;08.31.2021 19:05:13.095
Sheep;(0.0, -0.9, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1f0077d9-f5c7-4a8c-a183-25e21675826d;2;4;4;08.31.2021 19:05:13.128
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);238e741b-a527-4410-b520-bc5fa6e73295;2;4;4;08.31.2021 19:05:13.172
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f582fb8f-854d-4845-a1d6-53806e22ba7a;2;4;4;08.31.2021 19:05:13.206
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);81280c7d-7e4d-43bc-89a5-81431aca5592;2;4;4;08.31.2021 19:05:13.238
Sheep;(0.0, -0.3, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ea10a570-1817-4b00-adcc-b706eb29e54e;2;4;4;08.31.2021 19:05:13.271
