hmdPosition;hmdRotation;gazePosition;gazeRotation;focusedObjectName;leftControllerPosition;leftControllerRotation;rightControllerPosition;rightControllerRotation;hmdTransformRotation;leftControllerTransformPosition;leftControllerTransformRotation;rightControllerTransformPosition;rightControllerTransformRotation;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
(1.1, 1.7, -0.3);(0.0, -1.0, 0.0, 0.1);;;rock_22 (1);(1.3, 0.8, -0.3);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.0, -1.0, 0.2, 0.0);(0.0, -1.0, 0.0, 0.1);(-25.8, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.1, 1.0, -59.8);(0.0, -1.0, 0.2, 0.0);(-26.0, 1.7, -59.7);0afb26d9-446c-4f52-b573-c251d8b0b790;1;2;2;08.31.2021 18:57:55.355
(1.1, 1.7, -0.3);(0.0, -1.0, 0.0, 0.1);;;rock_22 (1);(1.3, 0.8, -0.3);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.0, -1.0, 0.2, 0.0);(0.0, -1.0, 0.0, 0.1);(-25.8, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.1, 1.0, -59.8);(0.0, -1.0, 0.2, 0.0);(-26.0, 1.7, -59.7);a8b982e8-42ad-4942-9865-aed6c2e5e319;1;2;2;08.31.2021 18:57:55.389
(1.1, 1.7, -0.3);(0.0, -1.0, 0.0, 0.1);;;rock_22 (1);(1.3, 0.8, -0.3);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.0, -1.0, 0.2, 0.0);(0.0, -1.0, 0.0, 0.1);(-25.8, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.2, 1.0, -59.8);(0.0, -1.0, 0.2, 0.0);(-26.0, 1.7, -59.7);78a2da13-05fe-4b76-8664-d7c9f9785e4a;1;2;2;08.31.2021 18:57:55.422
(1.1, 1.7, -0.3);(0.0, -1.0, 0.0, 0.2);;;rock_22 (1);(1.3, 0.8, -0.3);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.0, -1.0, 0.2, 0.1);(0.0, -1.0, 0.0, 0.2);(-25.8, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.2, 1.0, -59.8);(0.0, -1.0, 0.2, 0.1);(-26.0, 1.7, -59.7);049ed908-175b-4815-96f9-b6578778b2e3;1;2;2;08.31.2021 18:57:55.455
(1.1, 1.7, -0.3);(0.0, -1.0, 0.0, 0.2);;;rock_22 (1);(1.3, 0.8, -0.3);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.0, -1.0, 0.2, 0.1);(0.0, -1.0, 0.0, 0.2);(-25.8, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.2, 1.0, -59.8);(0.0, -1.0, 0.2, 0.1);(-26.0, 1.7, -59.7);b4e98d54-2b33-4989-9002-ffdbe130fdb4;1;2;2;08.31.2021 18:57:55.488
(1.1, 1.7, -0.3);(0.0, -1.0, 0.0, 0.2);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.0, -1.0, 0.2, 0.1);(0.0, -1.0, 0.0, 0.2);(-25.8, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.2, 1.0, -59.8);(0.0, -1.0, 0.2, 0.1);(-26.0, 1.7, -59.7);797c264d-92b4-43bc-bbc7-effeb952feb6;1;2;2;08.31.2021 18:57:55.522
(1.1, 1.7, -0.3);(0.0, -1.0, 0.0, 0.3);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.1, -1.0, 0.1, 0.1);(0.0, -1.0, 0.0, 0.3);(-25.8, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.2, 1.0, -59.8);(0.1, -1.0, 0.1, 0.1);(-26.1, 1.7, -59.7);82cad980-7a91-4ff5-b1ce-1d310c3639ef;1;2;2;08.31.2021 18:57:55.555
(1.1, 1.7, -0.2);(0.0, -1.0, 0.0, 0.3);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.1, -1.0, 0.1, 0.2);(0.0, -1.0, 0.0, 0.3);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.2, 1.0, -59.8);(0.1, -1.0, 0.1, 0.2);(-26.1, 1.7, -59.7);70333df4-abba-4c40-b9c7-97eaba9132da;1;2;2;08.31.2021 18:57:55.589
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.3);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(0.1, -1.0, 0.1, 0.2);(0.0, -0.9, 0.0, 0.3);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.1, 0.2);(-26.2, 1.0, -59.8);(0.1, -1.0, 0.1, 0.2);(-26.1, 1.7, -59.7);c6c55103-315d-4c55-9251-797f0450e564;1;2;2;08.31.2021 18:57:55.623
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.4);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(1.0, 1.0, -0.4);(0.1, -1.0, 0.1, 0.2);(0.0, -0.9, 0.0, 0.4);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.1, 0.3);(-26.2, 1.0, -59.8);(0.1, -1.0, 0.1, 0.2);(-26.1, 1.7, -59.7);70f1943c-756a-4b9c-a796-162099956f05;1;2;2;08.31.2021 18:57:55.658
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.4);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(0.9, 1.0, -0.3);(0.1, -1.0, 0.1, 0.3);(0.0, -0.9, 0.0, 0.4);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.1, 0.3);(-26.2, 1.0, -59.8);(0.1, -1.0, 0.1, 0.3);(-26.1, 1.7, -59.7);585ea16d-ad7f-481d-b0ef-1fc310814667;1;2;2;08.31.2021 18:57:55.692
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.4);;;rock_20 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(0.9, 1.0, -0.3);(0.1, -0.9, 0.1, 0.3);(0.0, -0.9, 0.0, 0.4);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.1, 0.3);(-26.2, 1.0, -59.8);(0.1, -0.9, 0.1, 0.3);(-26.1, 1.7, -59.7);40af675d-cf2c-43de-adcd-424900f9bc58;1;2;2;08.31.2021 18:57:55.727
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.4);;;rock_20 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(0.9, 1.0, -0.3);(0.1, -0.9, 0.1, 0.4);(0.0, -0.9, 0.0, 0.4);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.1, 0.3);(-26.2, 1.0, -59.8);(0.1, -0.9, 0.1, 0.4);(-26.1, 1.7, -59.7);006baf03-ff63-46a4-aa91-1bc97b0f049f;1;2;2;08.31.2021 18:57:55.759
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.4);;;rock_20 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(0.9, 1.0, -0.3);(0.0, -0.9, 0.1, 0.4);(0.0, -0.9, 0.0, 0.4);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.1, 0.3);(-26.3, 1.0, -59.8);(0.0, -0.9, 0.1, 0.4);(-26.1, 1.7, -59.7);3c60d521-916a-494a-a3f2-b0542c27f65f;1;2;2;08.31.2021 18:57:55.793
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.0, 0.3);(0.9, 1.0, -0.3);(0.1, -0.9, 0.1, 0.4);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.0, 0.3);(-26.3, 1.0, -59.8);(0.1, -0.9, 0.1, 0.4);(-26.1, 1.7, -59.7);bc81e568-c345-4461-bbeb-d6237340a8fe;1;2;2;08.31.2021 18:57:55.826
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.3);(0.1, -0.9, 0.1, 0.4);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.0, 0.4);(-26.3, 1.0, -59.8);(0.1, -0.9, 0.1, 0.4);(-26.1, 1.7, -59.7);d5e96cfa-b2c1-41fb-a5ef-a223a7d65f01;1;2;2;08.31.2021 18:57:55.860
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.3);(0.1, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.1, 0.5);(-26.1, 1.7, -59.7);abcb5e57-1084-4758-97c2-b827b149bde7;1;2;2;08.31.2021 18:57:55.893
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.3);(0.1, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.9);(0.3, -0.9, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.1, 0.5);(-26.1, 1.7, -59.7);897949b2-b3c1-45e3-ba6d-6fb4e6c40886;1;2;2;08.31.2021 18:57:55.933
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.3);(0.1, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.9);(0.3, -0.9, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.1, 0.5);(-26.1, 1.7, -59.7);02fbaa5a-775b-4056-a5f0-c27333428c23;1;2;2;08.31.2021 18:57:55.966
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.2);(0.1, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.9);(0.3, -0.9, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.1, 0.5);(-26.1, 1.7, -59.7);1bd05d8c-0d64-4f0f-b4d4-4ca75e50e63f;1;2;2;08.31.2021 18:57:56.010
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.9, 1.0, -0.2);(0.1, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.9);(0.3, -0.8, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.1, 0.5);(-26.1, 1.7, -59.7);6ccd5c61-b2db-45eb-b34a-b645aabb7fc5;1;2;2;08.31.2021 18:57:56.043
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.9, 1.0, -0.2);(0.1, -0.9, 0.2, 0.4);(0.0, -0.9, 0.0, 0.5);(-25.9, 0.8, -59.9);(0.3, -0.8, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.2, 0.4);(-26.1, 1.7, -59.7);2300046c-158e-4349-b995-adbeb39949c9;1;2;2;08.31.2021 18:57:56.076
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.9, 1.0, -0.2);(0.1, -0.9, 0.2, 0.4);(0.0, -0.9, 0.0, 0.5);(-26.0, 0.8, -59.9);(0.3, -0.8, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.2, 0.4);(-26.1, 1.7, -59.7);761ebd41-310f-4ab1-8571-268c2d2a7f2e;1;2;2;08.31.2021 18:57:56.110
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.9, 1.0, -0.2);(0.1, -0.9, 0.2, 0.4);(0.0, -0.9, 0.0, 0.5);(-26.0, 0.8, -59.9);(0.3, -0.8, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.2, 0.4);(-26.1, 1.7, -59.7);8823f705-56df-42ed-bafe-70ac5021a0df;1;2;2;08.31.2021 18:57:56.157
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.5);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.9, 1.0, -0.2);(0.1, -0.9, 0.2, 0.3);(0.0, -0.9, 0.0, 0.5);(-26.0, 0.8, -59.9);(0.3, -0.8, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.1, -0.9, 0.2, 0.3);(-26.1, 1.7, -59.7);ce070a33-3bf2-44f2-b577-a010291a9ef0;1;2;2;08.31.2021 18:57:56.199
(1.1, 1.7, -0.2);(0.0, -0.9, 0.0, 0.4);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.9, 1.0, -0.2);(0.0, -0.9, 0.2, 0.3);(0.0, -0.9, 0.0, 0.4);(-26.0, 0.8, -59.9);(0.3, -0.8, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.0, -0.9, 0.2, 0.3);(-26.1, 1.7, -59.7);4899bca6-38ff-4ec3-820c-9fa1d3a1cc95;1;2;2;08.31.2021 18:57:56.232
(1.1, 1.7, -0.2);(0.0, -0.9, 0.1, 0.4);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.9, 1.0, -0.2);(0.0, -0.9, 0.3, 0.2);(0.0, -0.9, 0.1, 0.4);(-26.0, 0.8, -59.9);(0.3, -0.8, 0.0, 0.4);(-26.3, 1.0, -59.7);(0.0, -0.9, 0.3, 0.2);(-26.1, 1.7, -59.7);264d28ac-c650-480f-96af-65fac82aa2d8;1;2;2;08.31.2021 18:57:56.265
(1.1, 1.7, -0.2);(0.0, -0.9, 0.1, 0.4);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.2);(-0.1, -0.9, 0.3, 0.2);(0.0, -0.9, 0.1, 0.4);(-26.0, 0.8, -59.9);(0.3, -0.9, 0.0, 0.4);(-26.3, 1.0, -59.7);(-0.1, -0.9, 0.3, 0.2);(-26.1, 1.7, -59.7);bcc0156f-c0dc-4639-bf8e-5064acad83e2;1;2;2;08.31.2021 18:57:56.299
(1.1, 1.7, -0.2);(0.0, -0.9, 0.1, 0.4);;;rock_20 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.2);(-0.1, -0.9, 0.3, 0.2);(0.0, -0.9, 0.1, 0.4);(-26.0, 0.8, -59.9);(0.3, -0.9, 0.0, 0.4);(-26.2, 1.0, -59.7);(-0.1, -0.9, 0.3, 0.2);(-26.1, 1.7, -59.7);72b87c57-6b24-4345-8f30-3a00f7d23d48;1;2;2;08.31.2021 18:57:56.333
(1.1, 1.7, -0.3);(0.0, -0.9, 0.1, 0.3);;;rock_22 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.2);(-0.1, -0.9, 0.3, 0.1);(0.0, -0.9, 0.1, 0.3);(-25.9, 0.8, -59.9);(0.3, -0.9, 0.0, 0.4);(-26.2, 1.0, -59.7);(-0.1, -0.9, 0.3, 0.1);(-26.1, 1.7, -59.7);6d760afd-d501-4e8e-b531-c06920c85bbb;1;2;2;08.31.2021 18:57:56.377
(1.1, 1.7, -0.3);(0.0, -1.0, 0.1, 0.3);;;rock_22 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.2);(-0.1, -0.9, 0.3, 0.1);(0.0, -1.0, 0.1, 0.3);(-25.9, 0.8, -59.9);(0.3, -0.9, 0.0, 0.4);(-26.2, 1.0, -59.7);(-0.1, -0.9, 0.3, 0.1);(-26.1, 1.7, -59.7);f199c41f-251d-495e-b5ec-b0125524e9b2;1;2;2;08.31.2021 18:57:56.411
(1.1, 1.7, -0.3);(0.0, -1.0, 0.1, 0.2);;;rock_22 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.3);(-0.1, -0.9, 0.3, 0.1);(0.0, -1.0, 0.1, 0.2);(-25.9, 0.8, -59.8);(0.3, -0.9, 0.0, 0.4);(-26.2, 1.0, -59.7);(-0.1, -0.9, 0.3, 0.1);(-26.1, 1.7, -59.7);d84030d6-de60-44a9-88f6-462d3c4b36c8;1;2;2;08.31.2021 18:57:56.445
(1.1, 1.7, -0.3);(0.0, -1.0, 0.1, 0.2);;;rock_22 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.9, 1.0, -0.3);(-0.1, -0.9, 0.3, 0.1);(0.0, -1.0, 0.1, 0.2);(-26.8, 0.8, -62.6);(0.3, -0.9, 0.0, 0.4);(-27.1, 1.0, -62.5);(-0.1, -0.9, 0.3, 0.1);(-26.9, 1.7, -62.5);5edcce65-306a-4366-b81c-d89d6bd22201;1;2;2;08.31.2021 18:57:56.479
(1.1, 1.7, -0.3);(0.0, -1.0, 0.1, 0.1);;;rock_22 (1);(1.2, 0.8, -0.4);(0.3, -0.9, 0.0, 0.3);(0.9, 1.0, -0.3);(-0.1, -0.9, 0.3, 0.1);(0.0, -1.0, 0.1, 0.1);(-26.8, 0.8, -62.6);(0.3, -0.9, 0.0, 0.3);(-27.1, 1.0, -62.5);(-0.1, -0.9, 0.3, 0.1);(-26.9, 1.7, -62.5);8535fd19-ceb9-4476-847b-95e750e98e08;1;2;2;08.31.2021 18:57:56.514
(1.1, 1.7, -0.3);(0.0, -1.0, 0.1, 0.1);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.0, 0.3);(0.9, 1.0, -0.3);(-0.1, -0.9, 0.3, 0.0);(0.0, -1.0, 0.1, 0.1);(-26.8, 0.8, -62.6);(0.3, -0.9, 0.0, 0.3);(-27.1, 1.0, -62.5);(-0.1, -0.9, 0.3, 0.0);(-26.9, 1.7, -62.5);e8383601-13a7-48b5-8bbc-27340232470b;1;2;2;08.31.2021 18:57:56.548
(1.1, 1.7, -0.3);(0.0, -1.0, 0.1, 0.0);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(0.9, 1.0, -0.3);(-0.1, -1.0, 0.3, 0.0);(0.0, -1.0, 0.1, 0.0);(-26.8, 0.8, -62.6);(0.3, -0.9, 0.1, 0.3);(-27.1, 1.0, -62.5);(-0.1, -1.0, 0.3, 0.0);(-26.9, 1.7, -62.5);00621adf-049a-43c6-b9d7-74a483680051;1;2;2;08.31.2021 18:57:56.582
(1.1, 1.7, -0.3);(0.0, -1.0, 0.1, 0.0);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(1.0, 1.0, -0.3);(-0.1, -1.0, 0.3, 0.0);(0.0, -1.0, 0.1, 0.0);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.3);(-27.1, 1.0, -62.5);(-0.1, -1.0, 0.3, 0.0);(-26.9, 1.7, -62.5);4aca4ae8-d666-4dce-b4c7-d5504804837d;1;2;2;08.31.2021 18:57:56.616
(1.2, 1.7, -0.3);(0.0, -1.0, 0.1, -0.1);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(1.0, 1.0, -0.3);(-0.1, -1.0, 0.3, 0.0);(0.0, -1.0, 0.1, -0.1);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.3);(-27.1, 1.0, -62.5);(-0.1, -1.0, 0.3, 0.0);(-26.9, 1.7, -62.5);a64ac1cb-b1fd-449d-8e9d-6cb46ff45eeb;1;2;2;08.31.2021 18:57:56.648
(1.2, 1.7, -0.3);(0.0, -1.0, 0.1, -0.1);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.3);(1.0, 1.0, -0.3);(-0.1, -1.0, 0.3, -0.1);(0.0, -1.0, 0.1, -0.1);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.3);(-27.1, 1.0, -62.6);(-0.1, -1.0, 0.3, -0.1);(-26.9, 1.7, -62.5);1c7aada6-1177-4eee-8717-d8b79423c46e;1;2;2;08.31.2021 18:57:56.683
(1.2, 1.7, -0.3);(0.0, -1.0, 0.1, -0.2);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.3);(-0.1, -1.0, 0.2, -0.1);(0.0, -1.0, 0.1, -0.2);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.2);(-27.0, 1.0, -62.6);(-0.1, -1.0, 0.2, -0.1);(-26.8, 1.7, -62.5);4591aa05-6714-4ab6-bed8-e4c7814a87c1;1;2;2;08.31.2021 18:57:56.716
(1.2, 1.7, -0.3);(0.0, -1.0, 0.1, -0.2);;;rock_22 (1);(1.3, 0.8, -0.4);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.3);(-0.1, -1.0, 0.2, -0.2);(0.0, -1.0, 0.1, -0.2);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.2);(-27.0, 1.0, -62.6);(-0.1, -1.0, 0.2, -0.2);(-26.8, 1.7, -62.5);c20b950b-0f3e-419a-b246-c312830b8fe7;1;2;2;08.31.2021 18:57:56.749
(1.2, 1.7, -0.3);(0.0, -1.0, 0.1, -0.3);;;rock_22 (1);(1.3, 0.8, -0.3);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(-0.1, -1.0, 0.2, -0.2);(0.0, -1.0, 0.1, -0.3);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.2);(-27.0, 1.0, -62.6);(-0.1, -1.0, 0.2, -0.2);(-26.8, 1.7, -62.5);7fdcb4df-6227-4028-89ed-c8f5531ddf93;1;2;2;08.31.2021 18:57:56.792
(1.2, 1.7, -0.3);(0.0, -1.0, 0.1, -0.3);;;rock_22 (1);(1.3, 0.8, -0.3);(0.3, -0.9, 0.1, 0.2);(1.0, 1.0, -0.4);(-0.1, -0.9, 0.2, -0.2);(0.0, -1.0, 0.1, -0.3);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.2);(-27.0, 1.0, -62.6);(-0.1, -0.9, 0.2, -0.2);(-26.8, 1.7, -62.5);d66a2d7f-ba2c-4114-aca4-2f8361e97c38;1;2;2;08.31.2021 18:57:56.825
(1.2, 1.7, -0.3);(0.0, -0.9, 0.1, -0.3);;;rock_22 (1);(1.4, 0.8, -0.3);(0.3, -0.9, 0.1, 0.1);(1.0, 1.0, -0.4);(-0.1, -0.9, 0.2, -0.3);(0.0, -0.9, 0.1, -0.3);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.1);(-27.0, 1.0, -62.6);(-0.1, -0.9, 0.2, -0.3);(-26.8, 1.7, -62.5);13e37219-a852-4f49-a8b5-1296fca56759;1;2;2;08.31.2021 18:57:56.869
(1.2, 1.7, -0.3);(0.0, -0.9, 0.1, -0.3);;;rock_22 (1);(1.4, 0.8, -0.3);(0.3, -0.9, 0.1, 0.1);(1.0, 1.0, -0.4);(-0.1, -0.9, 0.1, -0.3);(0.0, -0.9, 0.1, -0.3);(-26.7, 0.8, -62.6);(0.3, -0.9, 0.1, 0.1);(-27.0, 1.0, -62.6);(-0.1, -0.9, 0.1, -0.3);(-26.8, 1.7, -62.5);7a6ab013-df53-4b67-aca2-92a5f9687b9e;1;2;2;08.31.2021 18:57:56.902
(1.2, 1.7, -0.3);(0.0, -0.9, 0.1, -0.4);;;rock_22 (1);(1.4, 0.8, -0.3);(0.3, -0.9, 0.2, 0.1);(1.1, 1.0, -0.4);(-0.1, -0.9, 0.1, -0.4);(0.0, -0.9, 0.1, -0.4);(-26.7, 0.8, -62.5);(0.3, -0.9, 0.2, 0.1);(-27.0, 1.0, -62.6);(-0.1, -0.9, 0.1, -0.4);(-26.8, 1.7, -62.5);0cd7bb11-81e0-4604-8f1a-379b0b739250;1;2;2;08.31.2021 18:57:56.936
(1.2, 1.7, -0.3);(0.0, -0.9, 0.0, -0.4);;;rock_22 (1);(1.4, 0.8, -0.3);(0.3, -0.9, 0.2, 0.1);(1.1, 1.0, -0.4);(-0.1, -0.9, 0.1, -0.4);(0.0, -0.9, 0.0, -0.4);(-26.6, 0.8, -62.5);(0.3, -0.9, 0.2, 0.1);(-26.9, 1.0, -62.6);(-0.1, -0.9, 0.1, -0.4);(-26.8, 1.7, -62.5);9d543cb2-b0f9-4d74-bcf9-d65ab64d2aeb;1;2;2;08.31.2021 18:57:56.978
(1.2, 1.7, -0.3);(0.0, -0.9, 0.0, -0.4);;;rock_22 (1);(1.4, 0.8, -0.3);(0.3, -0.9, 0.2, 0.0);(1.1, 1.0, -0.4);(-0.1, -0.9, 0.1, -0.4);(0.0, -0.9, 0.0, -0.4);(-26.6, 0.8, -62.5);(0.3, -0.9, 0.2, 0.0);(-26.9, 1.0, -62.6);(-0.1, -0.9, 0.1, -0.4);(-26.8, 1.7, -62.5);f833b0fc-a550-40c4-9dd5-f70ef4efa181;1;2;2;08.31.2021 18:57:57.011
(1.2, 1.7, -0.3);(0.0, -0.9, 0.0, -0.4);;;rock_22 (1);(1.4, 0.8, -0.3);(0.3, -0.9, 0.2, 0.0);(1.1, 1.0, -0.4);(-0.1, -0.9, 0.1, -0.4);(0.0, -0.9, 0.0, -0.4);(-26.6, 0.8, -62.5);(0.3, -0.9, 0.2, 0.0);(-26.9, 1.0, -62.6);(-0.1, -0.9, 0.1, -0.4);(-26.8, 1.7, -62.5);f5de6258-2543-4667-9eed-71ce2e07ca73;1;2;2;08.31.2021 18:57:57.044
(1.2, 1.7, -0.3);(0.0, -0.9, 0.0, -0.4);;;rock_22 (1);(1.4, 0.8, -0.3);(0.3, -0.9, 0.2, 0.0);(1.1, 1.0, -0.4);(-0.1, -0.9, 0.1, -0.5);(0.0, -0.9, 0.0, -0.4);(-26.6, 0.8, -62.5);(0.3, -0.9, 0.2, 0.0);(-26.9, 1.0, -62.6);(-0.1, -0.9, 0.1, -0.5);(-26.8, 1.7, -62.5);4e63505c-b478-4530-8870-14d2326ef8a9;1;2;2;08.31.2021 18:57:57.090
