hmdPosition;hmdRotation;gazePosition;gazeRotation;focusedObjectName;leftControllerPosition;leftControllerRotation;rightControllerPosition;rightControllerRotation;hmdTransformRotation;leftControllerTransformPosition;leftControllerTransformRotation;rightControllerTransformPosition;rightControllerTransformRotation;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Ground_small_75x75;(1.2, 0.9, -0.4);(0.2, -1.0, -0.2, 0.1);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.1);(0.1, -0.9, 0.4, 0.0);(-22.0, 0.9, -83.5);(0.2, -1.0, -0.2, 0.1);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.3, 0.1);(-22.2, 1.6, -83.4);91cbfa17-56e3-4a3d-8999-b62cdb087418;1;3;3;08.31.2021 19:09:25.595
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -1.0, -0.2, 0.1);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.1);(0.1, -0.9, 0.4, -0.1);(-22.0, 1.0, -83.5);(0.2, -1.0, -0.2, 0.1);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.1);(-22.2, 1.6, -83.4);541ed203-8eab-4c43-8d19-b56fa2f51db9;1;3;3;08.31.2021 19:09:25.628
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Shovel2;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.1);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.0, 1.0, -83.5);(0.2, -0.9, -0.2, 0.1);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);91e62ce1-2a41-4219-9bf6-ff8db10a1cd2;1;3;3;08.31.2021 19:09:25.662
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Shovel2;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.1);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.1);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);3d5a5999-24a2-4cce-8c0d-45a7edd6595d;1;3;3;08.31.2021 19:09:25.695
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.1);(0.9, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.1);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);d63b3630-8468-4929-896c-aa4bb1296088;1;3;3;08.31.2021 19:09:25.728
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Shovel2;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.1);(0.9, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.1);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);884a1dea-87bd-4ff8-95e8-1afab5c4b038;1;3;3;08.31.2021 19:09:25.762
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.2);(0.9, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);e9ba0e06-697b-4d0f-bd22-4c4c13756a7f;1;3;3;08.31.2021 19:09:25.796
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.2);(0.9, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);1a697b5e-6937-4ae3-becf-92950965b074;1;3;3;08.31.2021 19:09:25.829
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Shovel2;(1.1, 1.0, -0.4);(0.1, -0.9, -0.3, 0.2);(0.9, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.1, 1.0, -83.5);(0.1, -0.9, -0.3, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);671563a6-f554-44a0-8c62-425718d9b199;1;3;3;08.31.2021 19:09:25.862
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, -0.1);;;Shovel2;(1.1, 1.0, -0.4);(0.1, -0.9, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, -0.1);(-22.1, 1.0, -83.5);(0.1, -0.9, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);60cd0762-4e79-4894-850b-027bca02b234;1;3;3;08.31.2021 19:09:25.906
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Shovel2;(1.1, 1.0, -0.4);(0.1, -0.9, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.0, -83.5);(0.1, -0.9, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);faa156d7-3978-4795-9772-901e7faf291a;1;3;3;08.31.2021 19:09:25.940
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Shovel2;(1.1, 1.1, -0.4);(0.1, -0.9, -0.3, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -0.9, -0.3, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);f85e73a3-89aa-408c-81cc-8455ed16ba04;1;3;3;08.31.2021 19:09:25.974
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Shovel2;(1.1, 1.1, -0.4);(0.1, -0.9, -0.3, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -0.9, -0.3, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);ac185707-6ef0-49f9-8394-1de3f9c610ff;1;3;3;08.31.2021 19:09:26.008
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Shovel2;(1.1, 1.1, -0.4);(0.1, -0.9, -0.3, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -0.9, -0.3, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);de2d64e2-ad0f-4695-9fde-d346e7971d68;1;3;3;08.31.2021 19:09:26.042
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Shovel2;(1.1, 1.1, -0.4);(0.1, -1.0, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -1.0, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);399f8686-e707-4f4e-9c1a-1095c8c1cce5;1;3;3;08.31.2021 19:09:26.075
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Shovel2;(1.1, 1.1, -0.4);(0.1, -1.0, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.0);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -1.0, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.0);(-22.2, 1.6, -83.4);1ad42fbe-c7e3-4cd1-b46b-0d61ea1af881;1;3;3;08.31.2021 19:09:26.108
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Ground_small_75x75;(1.1, 1.1, -0.4);(0.1, -1.0, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.1);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -1.0, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.1);(-22.2, 1.6, -83.4);a014a1c1-fc0e-4161-b638-d3ca55b8566b;1;3;3;08.31.2021 19:09:26.142
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Ground_small_75x75;(1.1, 1.1, -0.4);(0.1, -1.0, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.1);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -1.0, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.1);(-22.2, 1.6, -83.4);83c1e222-eafc-48c1-a5d7-9d1a5e258fe6;1;3;3;08.31.2021 19:09:26.186
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Ground_small_75x75;(1.1, 1.1, -0.4);(0.1, -1.0, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.1);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.1, -83.5);(0.1, -1.0, -0.2, 0.2);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.1);(-22.2, 1.6, -83.4);cc943fbc-ee8c-4d32-b892-cea8b2ec17d5;1;3;3;08.31.2021 19:09:26.219
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.1, -1.0, -0.2, 0.1);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.1);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.0, -83.5);(0.1, -1.0, -0.2, 0.1);(-22.3, 0.9, -83.4);(0.0, -1.0, 0.3, 0.1);(-22.2, 1.6, -83.4);39213348-843d-4288-af83-1b8591da28e2;1;3;3;08.31.2021 19:09:26.252
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -1.0, -0.2, 0.1);(0.8, 0.9, -0.3);(0.0, -1.0, 0.3, 0.1);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.0, -83.6);(0.2, -1.0, -0.2, 0.1);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.3, 0.1);(-22.2, 1.6, -83.4);6d29ad0f-fb12-42a5-b32c-638c8ecfe48b;1;3;3;08.31.2021 19:09:26.285
(1.0, 1.6, -0.3);(0.1, -0.9, 0.4, 0.0);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -1.0, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.2, 0.1);(0.1, -0.9, 0.4, 0.0);(-22.1, 1.0, -83.6);(0.2, -1.0, -0.2, 0.2);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.2, 0.1);(-22.2, 1.6, -83.4);b3544be1-edb9-44ff-afe7-377bb3e458f7;1;3;3;08.31.2021 19:09:26.319
(1.0, 1.6, -0.3);(0.1, -0.9, 0.3, 0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.2, 0.2);(0.1, -0.9, 0.3, 0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.2);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.2, 0.2);(-22.2, 1.6, -83.4);f528d493-ddd3-48ad-888a-7797889f88ef;1;3;3;08.31.2021 19:09:26.352
(1.0, 1.6, -0.3);(0.1, -0.9, 0.3, 0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.2, 0.2);(0.1, -0.9, 0.3, 0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.2);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.2, 0.2);(-22.2, 1.6, -83.4);9f92c453-6965-4992-81a4-5d12d4225b82;1;3;3;08.31.2021 19:09:26.386
(1.0, 1.6, -0.3);(0.1, -0.9, 0.3, 0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.2, 0.2);(0.1, -0.9, 0.3, 0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.2);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.2, 0.2);(-22.2, 1.6, -83.4);ba0571fb-f21d-4c5f-9d64-58f7de892961;1;3;3;08.31.2021 19:09:26.419
(1.0, 1.6, -0.3);(0.0, -1.0, 0.3, 0.1);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.2, 0.2);(0.8, 0.9, -0.3);(0.0, -1.0, 0.2, 0.2);(0.0, -1.0, 0.3, 0.1);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.2, 0.2);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.2, 0.2);(-22.2, 1.6, -83.4);eda95853-83e9-49f2-9a6a-b15752949153;1;3;3;08.31.2021 19:09:26.452
(1.0, 1.6, -0.3);(0.0, -1.0, 0.3, 0.2);;;Ground_small_75x75;(1.1, 1.0, -0.4);(0.2, -0.9, -0.1, 0.3);(0.8, 0.9, -0.3);(0.0, -1.0, 0.1, 0.3);(0.0, -1.0, 0.3, 0.2);(-22.1, 1.0, -83.5);(0.2, -0.9, -0.1, 0.3);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.1, 0.3);(-22.2, 1.6, -83.4);9707fcd5-fc95-4463-a692-4c40a6f9470d;1;3;3;08.31.2021 19:09:26.485
(1.0, 1.6, -0.3);(0.0, -1.0, 0.2, 0.2);;;Ground_small_75x75;(1.1, 0.9, -0.4);(0.2, -0.9, -0.1, 0.3);(0.8, 0.9, -0.3);(0.0, -1.0, 0.1, 0.3);(0.0, -1.0, 0.2, 0.2);(-22.1, 0.9, -83.5);(0.2, -0.9, -0.1, 0.3);(-22.4, 0.9, -83.4);(0.0, -1.0, 0.1, 0.3);(-22.2, 1.6, -83.4);78ba3b8b-108b-46c8-812b-c0fe987cc434;1;3;3;08.31.2021 19:09:26.519
(1.0, 1.6, -0.3);(0.0, -1.0, 0.2, 0.2);;;Ground_small_75x75;(1.1, 0.9, -0.4);(0.2, -0.9, -0.1, 0.3);(0.8, 0.9, -0.3);(0.0, -0.9, 0.1, 0.3);(0.0, -1.0, 0.2, 0.2);(-22.1, 0.9, -83.5);(0.2, -0.9, -0.1, 0.3);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.1, 0.3);(-22.2, 1.6, -83.4);311ba40b-849a-4acb-9ab8-0108036a2d87;1;3;3;08.31.2021 19:09:26.552
(1.0, 1.7, -0.3);(0.0, -1.0, 0.1, 0.2);;;Ground_small_75x75;(1.1, 0.9, -0.4);(0.3, -0.9, -0.1, 0.3);(0.8, 0.9, -0.3);(-0.1, -0.9, 0.1, 0.3);(0.0, -1.0, 0.1, 0.2);(-22.1, 0.9, -83.5);(0.3, -0.9, -0.1, 0.3);(-22.4, 0.9, -83.4);(-0.1, -0.9, 0.1, 0.3);(-22.2, 1.7, -83.4);bf66f8fb-8a84-43b9-a2ff-98ca4cf01af0;1;3;3;08.31.2021 19:09:26.596
(1.0, 1.7, -0.3);(0.0, -1.0, 0.1, 0.3);;;Ground_small_75x75;(1.1, 0.9, -0.4);(0.3, -0.9, -0.1, 0.4);(0.8, 0.9, -0.3);(0.0, -0.9, 0.1, 0.4);(0.0, -1.0, 0.1, 0.3);(-22.1, 0.9, -83.5);(0.3, -0.9, -0.1, 0.4);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.1, 0.4);(-22.2, 1.7, -83.4);61c4ac52-4fa6-45f5-bbf9-48c20603b3dd;1;3;3;08.31.2021 19:09:26.629
(1.0, 1.7, -0.3);(0.0, -1.0, 0.1, 0.3);;;Ground_small_75x75;(1.1, 0.9, -0.4);(0.3, -0.9, -0.1, 0.4);(0.8, 0.9, -0.3);(0.0, -0.9, 0.1, 0.4);(0.0, -1.0, 0.1, 0.3);(-22.1, 0.9, -83.5);(0.3, -0.9, -0.1, 0.4);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.1, 0.4);(-22.2, 1.7, -83.4);8a1ed9ce-b5d7-43b2-a45e-f5b4f9fc262c;1;3;3;08.31.2021 19:09:26.663
(1.0, 1.7, -0.3);(0.0, -0.9, 0.1, 0.3);;;Ground_small_75x75;(1.1, 0.9, -0.4);(0.3, -0.9, 0.0, 0.4);(0.8, 0.9, -0.3);(0.0, -0.9, 0.1, 0.4);(0.0, -0.9, 0.1, 0.3);(-22.1, 0.9, -83.5);(0.3, -0.9, 0.0, 0.4);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.1, 0.4);(-22.2, 1.7, -83.4);2f99ff2c-33bd-4fea-88b2-e83bf9e211f1;1;3;3;08.31.2021 19:09:26.695
(1.0, 1.7, -0.3);(0.0, -0.9, 0.1, 0.3);;;Ground_small_75x75;(1.1, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.4);(0.0, -0.9, 0.1, 0.3);(-22.1, 0.8, -83.5);(0.3, -0.9, 0.0, 0.4);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.1, 0.4);(-22.2, 1.7, -83.4);9bc4a769-5dff-42dd-9f3f-b73afbcdf335;1;3;3;08.31.2021 19:09:26.729
(1.0, 1.7, -0.3);(0.0, -0.9, 0.1, 0.3);;;Ground_small_75x75;(1.1, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.1, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.9, 0.0, 0.4);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);fcbef887-53ad-4cfc-991e-b0b393c3c678;1;3;3;08.31.2021 19:09:26.762
(1.0, 1.7, -0.3);(0.0, -0.9, 0.1, 0.4);;;Ground_small_75x75;(1.1, 0.8, -0.4);(0.3, -0.9, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.1, 0.4);(-22.0, 0.8, -83.5);(0.3, -0.9, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);ce6a3963-e212-457b-b930-1653ff161704;1;3;3;08.31.2021 19:09:26.796
(1.0, 1.7, -0.3);(0.0, -0.9, 0.1, 0.4);;;Ground_small_75x75;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.1, 0.4);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);2b988e3a-548a-4b9b-a425-97a6d825220f;1;3;3;08.31.2021 19:09:26.829
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.4);;;Ground_small_75x75;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.4);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);9b8e474e-7073-415b-93f4-5dcc26538104;1;3;3;08.31.2021 19:09:26.863
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.4);;;Ground_small_75x75;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.4);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);1121e17f-dab3-4fb3-8a1d-7bbd25e4089f;1;3;3;08.31.2021 19:09:26.896
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.4);;;Ground_small_75x75;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.4);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);b7823062-d503-443d-b657-1991f2f356e0;1;3;3;08.31.2021 19:09:26.929
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;Ground_small_75x75;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);eaae45bb-2fa3-412d-bf0e-3b8b33755517;1;3;3;08.31.2021 19:09:26.964
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;Ground_small_75x75;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);65c5fbd7-0247-4219-9711-6bcd5f6d43db;1;3;3;08.31.2021 19:09:26.997
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;rock_23 (32);(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.2, 0.5);(0.0, -0.9, 0.0, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.2, 0.5);(-22.2, 1.7, -83.4);c9c70cc0-919f-42c6-bf79-252e413b15e8;1;3;3;08.31.2021 19:09:27.030
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;SideWall_01_L;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.2, 0.5);(0.0, -0.9, 0.0, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.2, 0.5);(-22.2, 1.7, -83.4);87b2a517-ca6d-4052-8cf1-2dc467fc0a32;1;3;3;08.31.2021 19:09:27.064
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;SideWall_01_L;(1.2, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.5, 0.9, -83.4);(0.0, -0.9, 0.1, 0.5);(-22.2, 1.7, -83.4);d01dbbc6-ac20-40bf-a07d-ead1fbec4d7d;1;3;3;08.31.2021 19:09:27.096
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;SideWall_01_L;(1.1, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.2, 0.5);(0.0, -0.9, 0.0, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.2, 0.5);(-22.2, 1.7, -83.4);4650a83e-6c13-4f37-914a-f0b6d39c8ead;1;3;3;08.31.2021 19:09:27.129
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;SideWall_01_L;(1.1, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.2, 0.5);(0.0, -0.9, 0.0, 0.3);(-22.0, 0.8, -83.5);(0.3, -0.8, 0.0, 0.4);(-22.4, 0.9, -83.4);(0.0, -0.9, 0.2, 0.5);(-22.2, 1.7, -83.4);8797387a-ea77-43a3-b65f-725360e99637;1;3;3;08.31.2021 19:09:27.164
(1.0, 1.7, -0.3);(0.0, -0.9, 0.0, 0.3);;;rock_23 (32);(1.1, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -0.9, 0.0, 0.3);(-28.0, 0.8, -87.3);(0.3, -0.8, 0.0, 0.4);(-28.4, 0.9, -87.1);(0.0, -0.9, 0.1, 0.5);(-28.1, 1.7, -87.1);39703c12-7a9b-4536-b5e6-705a76803fc7;1;3;3;08.31.2021 19:09:27.207
(1.0, 1.7, -0.3);(0.0, -1.0, 0.0, 0.3);;;rock_23 (32);(1.1, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.5);(0.0, -1.0, 0.0, 0.3);(-28.0, 0.8, -87.3);(0.3, -0.8, 0.0, 0.4);(-28.4, 0.9, -87.1);(0.0, -0.9, 0.1, 0.5);(-28.1, 1.7, -87.1);00f2b7ce-3bc9-4a11-98b6-3ec4c7b42329;1;3;3;08.31.2021 19:09:27.241
(1.0, 1.7, -0.3);(0.0, -1.0, 0.0, 0.3);;;rock_23 (32);(1.1, 0.8, -0.4);(0.3, -0.8, 0.0, 0.4);(0.7, 0.9, -0.3);(0.0, -0.9, 0.1, 0.4);(0.0, -1.0, 0.0, 0.3);(-28.0, 0.8, -87.3);(0.3, -0.8, 0.0, 0.4);(-28.4, 0.9, -87.1);(0.0, -0.9, 0.1, 0.4);(-28.1, 1.7, -87.1);467b7e6e-aa2c-4ee0-84a9-a369cfa479f6;1;3;3;08.31.2021 19:09:27.284
